Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (kgf/W),App message,
9.864839999999852,2000,,,,1.873439332293771,0,0.06309021729489993,0,0,0,0,,
10.010385000000708,2000,,,,1.8727851654848013,0,0.06362803835667885,0,0,0,0,,
10.051739999999292,2000,,,,1.8724540641687042,0,0.06378727021650005,0,0,0,0,,
10.157365000000224,2000,,,,1.8724540641687042,0,0.06450059661612488,0,0,0,0,,
10.261749999999068,2000,,,,1.8685560583798904,0,0.06492420449173142,0,0,0,0,,
10.358344999999739,2000,,,,1.8618350969547528,0,0.06315918844706353,0,0,0,0,,
10.455544999999926,2000,,,,1.8618350969547528,0,0.06533218899067685,0,0,0,0,,
10.565064999999478,2000,,,,1.857852614382502,0,0.06314588381476133,0,0,0,0,,
10.668660000000148,2000,,,,1.8544851401675024,0,0.061778357491505634,0,0,0,0,,
10.814199999999255,2000,,,,1.84872781561683,0,0.061830322764321585,0,0,0,0,,
11.006519999999552,1997.1047999999428,,,,1.844977450004731,0,0.062383582893055255,0,0,0,0,,
11.128945000000298,1979.1760000000068,,,,1.8434574928768872,0,0.06370653630294358,0,0,0,0,,
11.241780000000261,1961.3528000000224,,,,1.8434574928768872,0,0.06071463015707371,0,0,0,0,,
11.388109999999404,1934.4487999999546,,,,1.8380171256899558,0,0.06396761154249485,0,0,0,0,,
11.539064999999479,1913.2511999999406,,,,1.8275097948036787,0,0.06078965160166351,0,0,0,0,,
11.653024999999442,1891.0543999999936,,,,1.8275097948036787,0,0.060596451752128126,0,0,0,0,,
11.716584999999963,1878.5143999999855,,,,1.7790847063307662,0,0.060672185324477344,0,0,0,0,,
11.796065000000409,1869.3424000000232,,,,1.7790847063307662,0,0.062318786056939565,0,0,0,0,,
11.872224999999627,1857.2087999999349,,,,1.712747371782362,0,0.06385083777195746,0,0,0,0,,
11.977740000000223,1845.7888000000094,,,,1.712747371782362,0,0.0654152549339472,0,0,0,0,,
12.048089999999851,1829.0600000000268,,,,1.6448205223416026,0,0.06168701928013902,0,0,0,0,,
12.166884999999777,1811.5575999999419,,,,1.5687391789307759,0,0.06308121942869502,0,0,0,0,,
12.274625,1797.6880000000529,,,,1.5687391789307759,0,0.06096560909460832,0,0,0,0,,
12.33277999999933,1781.4440000000468,,,,1.5058106006924155,0,0.06067523440544025,0,0,0,0,,
12.45143499999959,1765.510399999912,,,,1.4454179568972154,0,0.06375038183573245,0,0,0,0,,
12.581669999999926,1743.2768000000215,,,,1.4454179568972154,0,0.06244478135353733,0,0,0,0,,
12.69515500000026,1730.9567999999854,,,,1.3717808468823744,0,0.0641742345026435,0,0,0,0,,
12.820485000000335,1713.8607999999658,,,,1.3065716117328088,0,0.06337483688226205,0,0,0,0,,
12.900609999999403,1692.7416000000085,,,,1.2547700419660253,0,0.06411792643351598,0,0,0,0,,
13.06343499999959,1666.4775999999256,,,,1.2014863965658178,0,0.06593215691232902,0,0,0,0,,
13.256194999999368,1637.4712,,,,1.1542588852457372,0,0.06523569381189524,0,0,0,0,,
13.374910000000149,1616.7440000000352,,,,1.1167692203962278,0,0.06109557007776324,0,0,0,0,,
13.458034999999217,1604.3528000000515,,,,1.1167692203962278,0,0.059498486981888254,0,0,0,0,,
13.610574999999255,1577.9824000000372,,,,1.094621538716202,0,0.06585664683437283,0,0,0,0,,
13.733620000000112,1560.17359999998,,,,1.0584954387587102,0,0.06519753167778515,0,0,0,0,,
13.877129999999887,1537.280000000028,,,,1.01926848353219,0,0.062216713365360415,0,0,0,0,,
14.034620000000112,1509.179199999926,,,,0.9793929129456739,0,0.06355012299358279,0,0,0,0,,
14.107745000000111,1499.6760000000359,,,,0.9433227128050943,0,0.06284520905292956,0,0,0,0,,
14.227104999999515,1480.987199999945,,,,0.9433227128050943,0,0.0679848674220919,0,0,0,0,,
14.281160000000149,1469.684799999959,,,,0.9089279102291121,0,0.06608641554291644,0,0,0,0,,
14.349895000000485,1466.6224000000511,,,,0.9089279102291121,0,0.06664000470733496,0,0,0,0,,
14.458330000000075,1445.3792000000249,,,,0.8641738893085484,0,0.061096037190810255,0,0,0,0,,
14.582814999999478,1424.760799999931,,,,0.820882444529753,0,0.0639278334296609,0,0,0,0,,
14.712879999999888,1403.8031999999657,,,,0.780668205082851,0,0.06271007494616698,0,0,0,0,,
14.81552999999933,1384.1064000000188,,,,0.780668205082851,0,0.06301379376823428,0,0,0,0,,
14.961325000000187,1373.6407999999938,,,,0.7396744034734054,0,0.06142627796156346,0,0,0,0,,
15.178344999999739,1330.8640000000014,,,,0.6402666630384921,0,0.06236362475671667,0,0,0,0,,
15.291664999999107,1309.8567999999796,,,,0.6402666630384921,0,0.05902836133388284,0,0,0,0,,
15.39715499999933,1298.8903999999457,,,,0.6002398443135876,0,0.06187588492842366,0,0,0,0,,
15.515395000000485,1273.6599999999453,,,,0.5546869289024158,0,0.06071421232891945,0,0,0,0,,
15.613660000000149,1259.0368000000308,,,,0.5066298662077847,0,0.059725380775567855,0,0,0,0,,
15.69189999999944,1252.0432000000437,,,,0.5066298662077847,0,0.060866151306612576,0,0,0,0,,
15.832294999999926,1223.3920000000217,,,,0.4514180028725889,0,0.06104369333012044,0,0,0,0,,
15.931269999999554,1206.5815999999177,,,,0.4059952719881556,0,0.06294716916266702,0,0,0,0,,
16.05055999999959,1200,,,,0.4059952719881556,0,0.06144946107487408,0,0,0,0,,
16.145004999999887,1200,,,,0.3569182139778606,0,0.06170049226055718,0,0,0,0,,
16.214074999999255,1200,,,,0.31472877199252436,0,0.059794186541379094,0,0,0,0,,
16.3265700000003,1200,,,,0.31472877199252436,0,0.06240569537207542,0,0,0,0,,
16.386174999999813,1200,,,,0.2703014522614452,0,0.061296628583302676,0,0,0,0,,
16.508254999999888,1200,,,,0.23788116683060295,0,0.06426351969524562,0,0,0,0,,
16.680410000000148,1200,,,,0.22152621577651432,0,0.0618688044025477,0,0,0,0,,
16.79434999999963,1200,,,,0.22152621577651432,0,0.06156729208788696,0,0,0,0,,
17.022825000000186,1200,,,,0.20234618971660176,0,0.06141655845088543,0,0,0,0,,
17.129555000000632,1200,,,,0.2001884844554045,0,0.06371092703224848,0,0,0,0,,
17.255229999999514,1200,,,,0.1990751721242192,0,0.06351996988928794,0,0,0,0,,
17.360580000000073,1200,,,,0.1990751721242192,0,0.06503524292089015,0,0,0,0,,
17.444259999999776,1200,,,,0.19813456696514384,0,0.0642262136048553,0,0,0,0,,
17.480099999999627,1200,,,,0.19813456696514384,0,0.06253949979307516,0,0,0,0,,
17.599929999999702,1200,,,,0.19774227740269318,0,0.06217111722634526,0,0,0,0,,
17.65812000000011,1200,,,,0.19774227740269318,0,0.06265991422777997,0,0,0,0,,
17.784554999999703,1200,,,,0.1980608032525551,0,0.06065586804472231,0,0,0,0,,
17.93099499999918,1200,,,,0.19817539972913006,0,0.06523377998823972,0,0,0,0,,
